,id,shortDescription,merchantId,gender,merchandiseLabel,merchandiseLabelField,isCustomizable,availableSizes,stockTotal,url,promotionLabel,type,brand.id,brand.name,images.cutOut,images.model,images.all,priceInfo.formattedFinalPrice,priceInfo.formattedInitialPrice,priceInfo.finalPrice,priceInfo.initialPrice,priceInfo.currencyCode,priceInfo.isOnSale,priceInfo.discountLabel,priceInfo.installmentsLabel,properties.rankingTrackingId,properties.isLimoncello
152,19358749,"Dunk Low SE ""Honeydew"" sneakers ",11218,women,New Season,NewSeason,False,,21,/ge/shopping/women/nike-dunk-low-se-honeydew-sneakers-item-19358749.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/19/35/87/49/19358749_42633714_480.jpg,https://cdn-images.farfetch-contents.com/19/35/87/49/19358749_42633715_480.jpg,,$177,$177,177.0,177.0,USD,False,,,FiPGpJA9XW+0nL,
153,18125634,Curb lace-up sneakers,9462,women,,NoTag,False,,457,/ge/shopping/women/lanvin-curb-lace-up-sneakers-item-18125634.aspx?storeid=9462,,Product,5757,Lanvin,https://cdn-images.farfetch-contents.com/18/12/56/34/18125634_38542895_480.jpg,https://cdn-images.farfetch-contents.com/18/12/56/34/18125634_38543067_480.jpg,,$872,$872,872.0,872.0,USD,False,,,FiPGpJA9XW+0nL,
154,12426748,Original Achilles lace-up sneakers,10853,women,,NoTag,False,,581,/ge/shopping/women/common-projects-original-achilles-lace-up-sneakers-item-12426748.aspx?storeid=10853,,Product,2853,Common Projects,https://cdn-images.farfetch-contents.com/12/42/67/48/12426748_36210485_480.jpg,https://cdn-images.farfetch-contents.com/12/42/67/48/12426748_36209553_480.jpg,,$364,$364,364.0,364.0,USD,False,,,FiPGpJA9XW+0nL,
155,15949259,Samba Classic low-top sneakers,11218,men,Conscious,NoTag,False,,302,/ge/shopping/men/adidas-samba-classic-low-top-sneakers-item-15949259.aspx?storeid=11218,,Product,214504,adidas,https://cdn-images.farfetch-contents.com/15/94/92/59/15949259_38613320_480.jpg,https://cdn-images.farfetch-contents.com/15/94/92/59/15949259_38613319_480.jpg,,$91,$91,91.0,91.0,USD,False,,,FiPGpJA9XW+0nL,
156,19447471,medium The Tote bag,9462,women,New Season,NewSeason,False,"[{'scaleId': 14, 'size': 'One Size'}]",255,/ge/shopping/women/marc-jacobs-medium-the-tote-bag-item-19447471.aspx?storeid=9462,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/19/44/74/71/19447471_43329218_480.jpg,https://cdn-images.farfetch-contents.com/19/44/74/71/19447471_43329068_480.jpg,,$254,$254,254.0,254.0,USD,False,,,FiPGpJA9XW+0nL,
157,15688529,logo-embroidered drawstring hoodie,9462,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",3659,/ge/shopping/women/ami-paris-logo-embroidered-drawstring-hoodie-item-15688529.aspx?storeid=9462,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/15/68/85/29/15688529_32369684_480.jpg,https://cdn-images.farfetch-contents.com/15/68/85/29/15688529_32369677_480.jpg,,$273,$273,273.0,273.0,USD,False,,,FiPGpJA9XW+0nL,
158,18489681,V Slip stretch-lace thong,13539,women,Conscious,NoTag,False,"[{'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}]",50,/ge/shopping/women/balenciaga-v-slip-stretch-lace-thong-item-18489681.aspx?storeid=13539,,Product,2450,Balenciaga,https://cdn-images.farfetch-contents.com/18/48/96/81/18489681_40822429_480.jpg,https://cdn-images.farfetch-contents.com/18/48/96/81/18489681_40821620_480.jpg,,$225,$225,225.0,225.0,USD,False,,,FiPGpJA9XW+0nL,
159,16203217,mini The Jacquard Tote bag,11696,women,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",194,/ge/shopping/women/marc-jacobs-mini-the-jacquard-tote-bag-item-16203217.aspx?storeid=11696,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/16/20/32/17/16203217_32128777_480.jpg,https://cdn-images.farfetch-contents.com/16/20/32/17/16203217_32128776_480.jpg,,$316,$316,316.0,316.0,USD,False,,,FiPGpJA9XW+0nL,
160,12453108,Icon baseball cap,9274,unisex,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",1926,/ge/shopping/men/dsquared2-icon-baseball-cap-item-12453108.aspx?storeid=9274,,Product,19003,Dsquared2,https://cdn-images.farfetch-contents.com/12/45/31/08/12453108_11700335_480.jpg,https://cdn-images.farfetch-contents.com/12/45/31/08/12453108_11700338_480.jpg,,$140,$140,140.0,140.0,USD,False,,,FiPGpJA9XW+0nL,
161,19694941,1906R low-top sneakers ,9442,men,New Season,NewSeason,False,,130,/ge/shopping/men/new-balance-1906r-low-top-sneakers-item-19694941.aspx?storeid=9442,,Product,61861,New Balance,https://cdn-images.farfetch-contents.com/19/69/49/41/19694941_43940870_480.jpg,https://cdn-images.farfetch-contents.com/19/69/49/41/19694941_43940871_480.jpg,,$220,$220,220.0,220.0,USD,False,,,FiPGpJA9XW+0nL,
162,15178664,square neck swimsuit,13537,women,New Season,NewSeason,False,"[{'scaleId': 14, 'size': 'One Size'}]",937,/ge/shopping/women/hunza-g-square-neck-swimsuit-item-15178664.aspx?storeid=13537,,Product,6893042,Hunza G,https://cdn-images.farfetch-contents.com/15/17/86/64/15178664_28201237_480.jpg,https://cdn-images.farfetch-contents.com/15/17/86/64/15178664_28201238_480.jpg,,$208,$208,208.0,208.0,USD,False,,,FiPGpJA9XW+0nL,
163,17374809,Bea single-breasted oversize blazer,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}]",204,/ge/shopping/women/the-frankie-shop-bea-single-breasted-oversize-blazer-item-17374809.aspx?storeid=13537,,Product,14273972,The Frankie Shop,https://cdn-images.farfetch-contents.com/17/37/48/09/17374809_37694492_480.jpg,https://cdn-images.farfetch-contents.com/17/37/48/09/17374809_37693108_480.jpg,,$390,$390,390.0,390.0,USD,False,,,FiPGpJA9XW+0nL,
164,19751694,"pre-owned RM 011 Chronograph ""Felipe Massa"" 40mm",13792,unisex,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",1,/ge/shopping/women/richard-mille-pre-owned-rm-011-chronograph-felipe-massa-40mm-item-19751694.aspx?storeid=13792,,Product,15561243,Richard Mille,https://cdn-images.farfetch-contents.com/19/75/16/94/19751694_44102386_480.jpg,https://cdn-images.farfetch-contents.com/19/75/16/94/19751694_44104727_480.jpg,,"$213,947","$213,947",213947.0,213947.0,USD,False,,,FiPGpJA9XW+0nL,
165,17859959,Esplar low-top sneakers,10668,women,New Season,NewSeason,False,,567,/ge/shopping/women/veja-esplar-low-top-sneakers-item-17859959.aspx?storeid=10668,,Product,164,VEJA,https://cdn-images.farfetch-contents.com/17/85/99/59/17859959_38504294_480.jpg,https://cdn-images.farfetch-contents.com/17/85/99/59/17859959_38505153_480.jpg,,$161,$161,161.0,161.0,USD,False,,,FiPGpJA9XW+0nL,
166,17961379,embroidered-logo crew neck sweater,13782,unisex,,NoTag,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}]",2169,/ge/shopping/women/ami-paris-embroidered-logo-crew-neck-sweater-item-17961379.aspx?storeid=13782,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/96/13/79/17961379_41189861_480.jpg,https://cdn-images.farfetch-contents.com/17/96/13/79/17961379_41188324_480.jpg,,$447,$447,447.0,447.0,USD,False,,,FiPGpJA9XW+0nL,
167,14160140,Clean 90 low-top sneakers,12309,women,Conscious,NoTag,False,,941,/ge/shopping/women/axel-arigato-clean-90-low-top-sneakers-item-14160140.aspx?storeid=12309,,Product,6310904,Axel Arigato,https://cdn-images.farfetch-contents.com/14/16/01/40/14160140_35977260_480.jpg,https://cdn-images.farfetch-contents.com/14/16/01/40/14160140_35976719_480.jpg,,$226,$226,226.0,226.0,USD,False,,,FiPGpJA9XW+0nL,
168,18978190,Air Jordan Low 1 sneakers,11218,women,New Season,NewSeason,False,,30,/ge/shopping/women/jordan-air-jordan-low-1-sneakers-item-18978190.aspx?storeid=11218,,Product,6687111,Jordan,https://cdn-images.farfetch-contents.com/18/97/81/90/18978190_41269018_480.jpg,https://cdn-images.farfetch-contents.com/18/97/81/90/18978190_41268327_480.jpg,,$181,$181,181.0,181.0,USD,False,,,FiPGpJA9XW+0nL,
169,16388962,550 low-top sneakers,11218,unisex,,NoTag,False,,128,/ge/shopping/women/new-balance-550-low-top-sneakers-item-16388962.aspx?storeid=11218,,Product,61861,New Balance,https://cdn-images.farfetch-contents.com/16/38/89/62/16388962_31632057_480.jpg,https://cdn-images.farfetch-contents.com/16/38/89/62/16388962_31631577_480.jpg,,$112,$112,112.0,112.0,USD,False,,,FiPGpJA9XW+0nL,
170,17341867,Greca border cycling shorts ,9462,women,,NoTag,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}]",261,/ge/shopping/women/versace-greca-border-cycling-shorts-item-17341867.aspx?storeid=9462,,Product,6803,Versace,https://cdn-images.farfetch-contents.com/17/34/18/67/17341867_37937960_480.jpg,https://cdn-images.farfetch-contents.com/17/34/18/67/17341867_37938051_480.jpg,,$394,$394,394.0,394.0,USD,False,,,FiPGpJA9XW+0nL,
171,19303473,triangle logo plaque loafers,12113,women,New Season,NewSeason,False,,5741,/ge/shopping/women/prada-triangle-logo-plaque-loafers-item-19303473.aspx?storeid=12113,,Product,34624,Prada,https://cdn-images.farfetch-contents.com/19/30/34/73/19303473_42395312_480.jpg,https://cdn-images.farfetch-contents.com/19/30/34/73/19303473_42395311_480.jpg,,"$1,320","$1,320",1320.0,1320.0,USD,False,,,FiPGpJA9XW+0nL,
172,16864846,Low Vulcanized canvas sneakers,12572,men,,NoTag,False,,15455,/ge/shopping/men/off-white-low-vulcanized-canvas-sneakers-item-16864846.aspx?storeid=12572,,Product,1205035,Off-White,https://cdn-images.farfetch-contents.com/16/86/48/46/16864846_33661485_480.jpg,https://cdn-images.farfetch-contents.com/16/86/48/46/16864846_33661487_480.jpg,,$305,$305,305.0,305.0,USD,False,,,FiPGpJA9XW+0nL,
173,19684371,logo-print lace-up sneakers,11598,men,New Season,NewSeason,False,,55,/ge/shopping/men/on-running-logo-print-lace-up-sneakers-item-19684371.aspx?storeid=11598,,Product,13219949,On Running,https://cdn-images.farfetch-contents.com/19/68/43/71/19684371_44088414_480.jpg,https://cdn-images.farfetch-contents.com/19/68/43/71/19684371_44087143_480.jpg,,$182,$182,182.0,182.0,USD,False,,,FiPGpJA9XW+0nL,
174,14571942,Oversized sole sneakers,10952,men,,NoTag,False,,979,/ge/shopping/men/alexander-mcqueen-oversized-sole-sneakers-item-14571942.aspx?storeid=10952,,Product,2765,Alexander McQueen,https://cdn-images.farfetch-contents.com/14/57/19/42/14571942_23871744_480.jpg,https://cdn-images.farfetch-contents.com/14/57/19/42/14571942_23871750_480.jpg,,$503,$503,503.0,503.0,USD,False,,,FiPGpJA9XW+0nL,
175,17920906,Align high-waist leggings,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}]",36,/ge/shopping/women/lululemon-align-high-waist-leggings-item-17920906.aspx?storeid=13537,,Product,43281599,lululemon,https://cdn-images.farfetch-contents.com/17/92/09/06/17920906_40581399_480.jpg,https://cdn-images.farfetch-contents.com/17/92/09/06/17920906_40580065_480.jpg,,$121,$121,121.0,121.0,USD,False,,,FiPGpJA9XW+0nL,
176,16871122,Dallas low-top sneakers,9888,women,,NoTag,False,,1038,/ge/shopping/women/autry-dallas-low-top-sneakers-item-16871122.aspx?storeid=9888,,Product,15615986,Autry,https://cdn-images.farfetch-contents.com/16/87/11/22/16871122_33578492_480.jpg,https://cdn-images.farfetch-contents.com/16/87/11/22/16871122_33579421_480.jpg,,$203,$203,203.0,203.0,USD,False,,,FiPGpJA9XW+0nL,
177,18643200,x Salomon Pulsar platform trainers,13537,men,New Season,NewSeason,False,,29,/ge/shopping/men/comme-des-garcons-homme-plus-x-salomon-pulsar-platform-trainers-item-18643200.aspx?storeid=13537,,Product,413452,Comme Des Garçons Homme Plus,https://cdn-images.farfetch-contents.com/18/64/32/00/18643200_42631652_480.jpg,https://cdn-images.farfetch-contents.com/18/64/32/00/18643200_42631659_480.jpg,,$377,$377,377.0,377.0,USD,False,,,FiPGpJA9XW+0nL,
178,17188861,logo-patch low-top sneakers,9442,women,,NoTag,False,,836,/ge/shopping/women/autry-logo-patch-low-top-sneakers-item-17188861.aspx?storeid=9442,,Product,15615986,Autry,https://cdn-images.farfetch-contents.com/17/18/88/61/17188861_34948515_480.jpg,https://cdn-images.farfetch-contents.com/17/18/88/61/17188861_34949256_480.jpg,,$171,$171,171.0,171.0,USD,False,,,FiPGpJA9XW+0nL,
179,15814075,Medalist low-top sneakers,10012,men,,NoTag,False,,1574,/ge/shopping/men/autry-medalist-low-top-sneakers-item-15814075.aspx?storeid=10012,,Product,15615986,Autry,https://cdn-images.farfetch-contents.com/15/81/40/75/15814075_29252177_480.jpg,https://cdn-images.farfetch-contents.com/15/81/40/75/15814075_29250494_480.jpg,,$177,$177,177.0,177.0,USD,False,,,FiPGpJA9XW+0nL,
180,17961438,logo-print drawstring hoodie,9774,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",184,/ge/shopping/women/ami-paris-logo-print-drawstring-hoodie-item-17961438.aspx?storeid=9774,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/96/14/38/17961438_40009615_480.jpg,https://cdn-images.farfetch-contents.com/17/96/14/38/17961438_40009620_480.jpg,,$391,$391,391.0,391.0,USD,False,,,FiPGpJA9XW+0nL,
181,16793510,Melody billowing shirt,13537,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'L'}]",296,/ge/shopping/women/the-frankie-shop-melody-billowing-shirt-item-16793510.aspx?storeid=13537,,Product,14273972,The Frankie Shop,https://cdn-images.farfetch-contents.com/16/79/35/10/16793510_34230238_480.jpg,https://cdn-images.farfetch-contents.com/16/79/35/10/16793510_34229803_480.jpg,,$134,$134,134.0,134.0,USD,False,,,FiPGpJA9XW+0nL,
182,17036157,x Travis Scott x Fragment Air Jordan 1 High OG sneakers,11218,men,New Season,NewSeason,False,,65,/ge/shopping/men/jordan-x-travis-scott-x-fragment-air-jordan-1-high-og-sneakers-item-17036157.aspx?storeid=11218,,Product,6687111,Jordan,https://cdn-images.farfetch-contents.com/17/03/61/57/17036157_34833696_480.jpg,https://cdn-images.farfetch-contents.com/17/03/61/57/17036157_34834584_480.jpg,,"$2,696","$2,696",2696.0,2696.0,USD,False,,,FiPGpJA9XW+0nL,
183,18001695,embroidered-logo short-sleeve T-shirt,9918,women,Conscious,NoTag,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'M'}, {'scaleId': 115, 'size': 'L'}, {'scaleId': 115, 'size': 'XL'}]",216,/ge/shopping/women/ganni-embroidered-logo-short-sleeve-t-shirt-item-18001695.aspx?storeid=9918,,Product,1511102,GANNI,https://cdn-images.farfetch-contents.com/18/00/16/95/18001695_38390994_480.jpg,https://cdn-images.farfetch-contents.com/18/00/16/95/18001695_38389948_480.jpg,,$87,$87,87.0,87.0,USD,False,,,FiPGpJA9XW+0nL,
184,17128745,ruched scoop-back swimsuit,13537,women,Conscious,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",442,/ge/shopping/women/hunza-g-ruched-scoop-back-swimsuit-item-17128745.aspx?storeid=13537,,Product,6893042,Hunza G,https://cdn-images.farfetch-contents.com/17/12/87/45/17128745_37012609_480.jpg,https://cdn-images.farfetch-contents.com/17/12/87/45/17128745_37013137_480.jpg,,$208,$208,208.0,208.0,USD,False,,,FiPGpJA9XW+0nL,
185,17961396,embroidered-logo organic-cotton hoodie,11410,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",1583,/ge/shopping/women/ami-paris-embroidered-logo-organic-cotton-hoodie-item-17961396.aspx?storeid=11410,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/96/13/96/17961396_41189695_480.jpg,https://cdn-images.farfetch-contents.com/17/96/13/96/17961396_41188134_480.jpg,,$294,$294,294.0,294.0,USD,False,,,FiPGpJA9XW+0nL,
186,14713520,Forma cheese grater,13692,unisex,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",39,/ge/shopping/women/alessi-forma-cheese-grater-item-14713520.aspx?storeid=13692,,Product,514687,Alessi,https://cdn-images.farfetch-contents.com/14/71/35/20/14713520_23712720_480.jpg,https://cdn-images.farfetch-contents.com/14/71/35/20/14713520_23712722_480.jpg,,$80,$80,80.0,80.0,USD,False,,,FiPGpJA9XW+0nL,
187,17901763,Maysale 60mm mules,13537,women,New Season,NewSeason,False,,177,/ge/shopping/women/manolo-blahnik-maysale-60mm-mules-item-17901763.aspx?storeid=13537,,Product,136969,Manolo Blahnik,https://cdn-images.farfetch-contents.com/17/90/17/63/17901763_40829589_480.jpg,https://cdn-images.farfetch-contents.com/17/90/17/63/17901763_40490287_480.jpg,,$773,$773,773.0,773.0,USD,False,,,FiPGpJA9XW+0nL,
188,14944493,double heart appliquéd T-shirt,10479,men,,NoTag,False,"[{'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}]",386,/ge/shopping/men/comme-des-garcons-play-double-heart-appliqued-t-shirt-item-14944493.aspx?storeid=10479,,Product,14236,Comme Des Garçons Play,https://cdn-images.farfetch-contents.com/14/94/44/93/14944493_25136741_480.jpg,https://cdn-images.farfetch-contents.com/14/94/44/93/14944493_25136743_480.jpg,,$85,$85,85.0,85.0,USD,False,,,FiPGpJA9XW+0nL,
189,15422256,Portofino logo-detail sneakers,9728,men,,NoTag,False,,1115,/ge/shopping/men/dolce-gabbana-portofino-logo-detail-sneakers-item-15422256.aspx?storeid=9728,,Product,3440,Dolce & Gabbana,https://cdn-images.farfetch-contents.com/15/42/22/56/15422256_43771985_480.jpg,https://cdn-images.farfetch-contents.com/15/42/22/56/15422256_43772433_480.jpg,,$605,$605,605.0,605.0,USD,False,,,FiPGpJA9XW+0nL,
190,19546193,embroidered-logo cotton T-shirt,9462,unisex,New Season,NewSeason,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",408,/ge/shopping/women/jacquemus-embroidered-logo-cotton-t-shirt-item-19546193.aspx?storeid=9462,,Product,889006,Jacquemus,https://cdn-images.farfetch-contents.com/19/54/61/93/19546193_43609009_480.jpg,https://cdn-images.farfetch-contents.com/19/54/61/93/19546193_43590784_480.jpg,,$197,$197,197.0,197.0,USD,False,,,FiPGpJA9XW+0nL,
191,16110556,Medusa Crest set of two T-shirts,13633,men,,NoTag,False,"[{'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",437,/ge/shopping/men/versace-medusa-crest-set-of-two-t-shirts-item-16110556.aspx?storeid=13633,,Product,6803,Versace,https://cdn-images.farfetch-contents.com/16/11/05/56/16110556_34556695_480.jpg,https://cdn-images.farfetch-contents.com/16/11/05/56/16110556_34559332_480.jpg,,$134,$134,134.0,134.0,USD,False,,,FiPGpJA9XW+0nL,
192,17152095,Ami De Coeur T-shirt,9918,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}]",11,/ge/shopping/women/ami-paris-ami-de-coeur-t-shirt-item-17152095.aspx?storeid=9918,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/15/20/95/17152095_43747629_480.jpg,https://cdn-images.farfetch-contents.com/17/15/20/95/17152095_43748606_480.jpg,,$127,$127,127.0,127.0,USD,False,,,FiPGpJA9XW+0nL,
193,17915280,cut-out detail denim jeans,9847,women,New Season,NewSeason,False,"[{'scaleId': 115, 'size': 'XXS'}, {'scaleId': 115, 'size': 'XS'}, {'scaleId': 115, 'size': 'S'}, {'scaleId': 115, 'size': 'L'}]",41,/ge/shopping/women/mugler-cut-out-detail-denim-jeans-item-17915280.aspx?storeid=9847,,Product,696377,Mugler,https://cdn-images.farfetch-contents.com/17/91/52/80/17915280_41447652_480.jpg,https://cdn-images.farfetch-contents.com/17/91/52/80/17915280_41447657_480.jpg,,$843,$843,843.0,843.0,USD,False,,,FiPGpJA9XW+0nL,
194,17960644,Ami de Coeur organic cotton sweatshirt,13367,unisex,Conscious,NoTag,False,"[{'scaleId': 114, 'size': 'XXS'}, {'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}, {'scaleId': 114, 'size': 'XL'}, {'scaleId': 114, 'size': 'XXL'}, {'scaleId': 114, 'size': 'XXXL'}]",701,/ge/shopping/women/ami-paris-ami-de-coeur-organic-cotton-sweatshirt-item-17960644.aspx?storeid=13367,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/96/06/44/17960644_40027644_480.jpg,https://cdn-images.farfetch-contents.com/17/96/06/44/17960644_40027650_480.jpg,,$301,$301,301.0,301.0,USD,False,,,FiPGpJA9XW+0nL,
195,15138449,medium The Tote bag,11696,women,,NoTag,False,"[{'scaleId': 14, 'size': 'One Size'}]",437,/ge/shopping/women/marc-jacobs-medium-the-tote-bag-item-15138449.aspx?storeid=11696,,Product,2762,Marc Jacobs,https://cdn-images.farfetch-contents.com/15/13/84/49/15138449_25914860_480.jpg,https://cdn-images.farfetch-contents.com/15/13/84/49/15138449_25914875_480.jpg,,$209,$209,209.0,209.0,USD,False,,,FiPGpJA9XW+0nL,
196,15410170,Oversized metallic leather sneakers,10952,women,,NoTag,False,,589,/ge/shopping/women/alexander-mcqueen-oversized-metallic-leather-sneakers-item-15410170.aspx?storeid=10952,,Product,2765,Alexander McQueen,https://cdn-images.farfetch-contents.com/15/41/01/70/15410170_35797397_480.jpg,https://cdn-images.farfetch-contents.com/15/41/01/70/15410170_35797398_480.jpg,,$503,$503,503.0,503.0,USD,False,,,FiPGpJA9XW+0nL,
197,19695354,1906R low-top sneakers,9728,men,New Season,NewSeason,False,,89,/ge/shopping/men/new-balance-1906r-low-top-sneakers-item-19695354.aspx?storeid=9728,,Product,61861,New Balance,https://cdn-images.farfetch-contents.com/19/69/53/54/19695354_43940873_480.jpg,https://cdn-images.farfetch-contents.com/19/69/53/54/19695354_43940875_480.jpg,,$220,$220,220.0,220.0,USD,False,,,FiPGpJA9XW+0nL,
198,16948864,"Dunk High ""Panda (2021)"" sneakers",11218,women,New Season,NewSeason,False,,110,/ge/shopping/women/nike-dunk-high-panda-2021-sneakers-item-16948864.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/16/94/88/64/16948864_33982241_480.jpg,https://cdn-images.farfetch-contents.com/16/94/88/64/16948864_33980846_480.jpg,,$166,$166,166.0,166.0,USD,False,,,FiPGpJA9XW+0nL,
199,16237221,110mm pointed-toe pumps,9336,women,,NoTag,False,,364,/ge/shopping/women/mach-mach-110mm-pointed-toe-pumps-item-16237221.aspx?storeid=9336,,Product,16478021,MACH & MACH,https://cdn-images.farfetch-contents.com/16/23/72/21/16237221_39387041_480.jpg,https://cdn-images.farfetch-contents.com/16/23/72/21/16237221_39387044_480.jpg,,"$1,155","$1,155",1155.0,1155.0,USD,False,,,FiPGpJA9XW+0nL,
200,15294134,Oversized low-top sneakers ,10952,men,,NoTag,False,,565,/ge/shopping/men/alexander-mcqueen-oversized-low-top-sneakers-item-15294134.aspx?storeid=10952,,Product,2765,Alexander McQueen,https://cdn-images.farfetch-contents.com/15/29/41/34/15294134_29076092_480.jpg,https://cdn-images.farfetch-contents.com/15/29/41/34/15294134_29076093_480.jpg,,$503,$503,503.0,503.0,USD,False,,,FiPGpJA9XW+0nL,
201,19015936,"Air Max 1 PRM ""Dirty Denim"" sneakers ",11218,men,New Season,NewSeason,False,,132,/ge/shopping/men/nike-air-max-1-prm-dirty-denim-sneakers-item-19015936.aspx?storeid=11218,,Product,1664,Nike,https://cdn-images.farfetch-contents.com/19/01/59/36/19015936_41450853_480.jpg,https://cdn-images.farfetch-contents.com/19/01/59/36/19015936_41452466_480.jpg,,$155,$155,155.0,155.0,USD,False,,,FiPGpJA9XW+0nL,
202,17960584,Ami de Coeur puffer jacket,9359,unisex,,NoTag,False,"[{'scaleId': 114, 'size': 'XS'}, {'scaleId': 114, 'size': 'S'}, {'scaleId': 114, 'size': 'M'}, {'scaleId': 114, 'size': 'L'}]",992,/ge/shopping/women/ami-paris-ami-de-coeur-puffer-jacket-item-17960584.aspx?storeid=9359,,Product,228660,AMI Paris,https://cdn-images.farfetch-contents.com/17/96/05/84/17960584_38412207_480.jpg,https://cdn-images.farfetch-contents.com/17/96/05/84/17960584_38413328_480.jpg,,"$1,259","$1,259",1259.0,1259.0,USD,False,,,FiPGpJA9XW+0nL,
203,18350304,"Air Jordan 1 Low SE ""Sherpa Fleece"" sneakers",11218,women,New Season,NewSeason,False,,92,/ge/shopping/women/jordan-air-jordan-1-low-se-sherpa-fleece-sneakers-item-18350304.aspx?storeid=11218,,Product,6687111,Jordan,https://cdn-images.farfetch-contents.com/18/35/03/04/18350304_39243999_480.jpg,https://cdn-images.farfetch-contents.com/18/35/03/04/18350304_39245001_480.jpg,,$144,$144,144.0,144.0,USD,False,,,FiPGpJA9XW+0nL,
